Iron_Ore_Price,Global_Demand,Global_Supply,Freight_Rate,Stockpile,Production_Volume,Production_Cost,Exchange_Rate_USD,Interest_Rate,Inflation_Rate,GDP_Growth_Importer,Tariffs,Steel_Production,Carbon_Emissions,Aluminum_Price,Copper_Price,Nickel_Price,Ore_Grade_Hematite,Ore_Grade_Limonite,Ore_Grade_Magnetite,Ore_Grade_Siderite,Mining_Location_Brazil,Mining_Location_India,Mining_Location_South Africa,year,month,day
12532.9251549686,1995.20388794063,1954.38624164664,1036.47031443216,77.6059423258638,73810.5145061464,4471.292125683922,6.28252267277794,2.58435713939473,1.88560728801209,6.72114789682128,11.4449834656791,1799.55934241005,1.9830533859222776,42542.98454658314,127075.728062164,255573.9635538,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2022,7,11
5821.42458233047,1539.07127956933,2043.87282196343,3022.05975717637,77.8481274438921,192390.965936842,3936.11570605103,7.19851501181724,8.07873298393232,3.14332412194742,6.05906553472889,8.7686470912726,1996.06323567613,2.966160891906,33754.6416477321,69775.4923752872,189548.729311284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2022,7,12
10027.9586246885,2069.83623803462,1649.65255129364,1155.50739735918,62.0102001424679,181940.224506764,4471.292125683922,6.00892428324124,3.8128928701305,1.63356367617119,5.70916356864329,0.571773677827374,1744.3625910258947,2.15931592735263,34943.806189131,100608.934195605,219432.052295812,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2022,7,13
17042.8017289701,2356.26300798599,1778.07410658929,2646.57599523206,91.3923797494471,186056.294062253,3522.45212177015,5.98581301843952,9.22997556538604,3.83148071862043,5.68498155863511,7.3214552380924,1563.28106825337,1.00217403960986,53327.4381852325,130249.885980686,286298.35378866,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,7,14
5069.48034506904,2041.45063813169,1853.29716524359,1862.89818713103,83.5667062575498,198729.916374107,6914.7343977735,5.8547397576573,8.56569380337212,2.99200233304712,2.89010162146135,10.6804403558167,1913.32090185674,2.80131310153679,25079.4966443326,102330.100181747,196616.922985148,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,7,15
10002.4875753671,2237.26997348411,1930.74534850455,1920.32979856642,78.1343303228763,81247.3085012777,5213.88706739963,6.43485100253312,8.62876296558329,2.42297897267959,6.12340619613968,13.034270919012,1932.37794780192,2.14047592915409,34403.9292307512,96412.6591839584,248636.34182245118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022,7,16
10972.5304038641,2295.78581701356,1631.95412185166,2058.87551035706,15.0044969512414,103315.900604609,5588.38078896749,5.54191009382394,7.94412753450243,1.84994906508818,3.38059316221729,14.0105473598851,1722.72934418546,1.73199281657987,41966.8696996784,122979.861484191,261343.001520429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022,7,17
13060.9340440688,1705.27179475403,1698.01686828732,2863.87734714883,10.6190165997684,150382.85448873,6883.08818657504,6.45689220209637,8.92793281397263,2.67669119174105,6.65183328950764,4.911608444311,1857.03558807116,1.9830533859222776,40326.6335987283,105319.24262944,278234.705195731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022,7,18
18797.8342461914,1690.8403559174,1793.77001545391,2002.1498970063,29.1202549475925,122570.380979097,3886.00891228819,7.11252666858407,8.25172202960308,4.03979675416171,3.82319995506891,2.03748642619898,1933.77864372276,1.79966491870041,46357.7285142953,127001.341641313,316127.542051533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022,7,19
10195.1899154894,1943.9211456988883,2280.07288363073,3198.09715177084,69.7171234522107,112758.43000675,6009.20084226403,5.08937151209786,6.42260227217255,3.87892605444705,6.28830198521128,3.55388881097171,1521.56389410941,1.06808901240052,34510.3907710286,99027.1888827888,205999.614426767,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,7,20
10204.2980284434,1869.92562282603,1831.94290497213,2213.5821567216,47.0077739994291,103671.687400338,4471.292125683922,5.02933814091728,3.66240446723676,1.81812000105116,4.469526785885151,7.7306448200705535,1786.97521149662,2.64214444611403,49477.7469617583,93907.4669451271,220376.428034807,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2022,7,21
16062.5187216462,2255.87517258004,1954.0047370775146,1205.05960092987,46.216563336938,139067.094791517,6347.66835907489,5.22536873046352,8.99388273892734,1.62459905370316,4.5726346829112,14.5722632256346,1926.74033326324,2.09171880203952,44957.8595981409,115215.8797308178,260110.505268906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2022,7,22
11783.2691133471,2310.02081105821,1737.26839891687,3351.27952745232,53.57893013418922,136339.014296012,2903.28770655651,6.60698018518433,5.699525696491733,1.13338381304436,2.5344264774453,6.9959042604057,1699.07747229238,1.9830533859222776,49607.3741315689,118522.934672123,209169.091212478,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,7,23
8369.07234409973,1818.07924137244,2027.54604975303,1857.27497377811,90.6006563318654,123401.935736098,6738.43088532139,7.56336524955621,5.2559138998949,1.06212796896966,5.30059451498087,4.58029820321684,1651.19180305621,1.5017847527077,34745.2604611093,88248.1924001831,221427.835998337,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2022,7,24
11786.5927419904,1713.18350307703,1796.47825086118,2298.30063879778,91.8257737648227,120760.975627765,3093.85854205439,5.01465339806075,1.35170817401759,5.39905217859842,6.18039637583419,6.43785872940051,1897.85334254741,2.18759491883085,48613.1891835778,109570.76155763,244833.544279657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022,7,25
7112.85530569699,2202.47296371947,1744.89480490689,3056.3316496657,38.2490268863524,133020.766431477,3631.10253490465,7.80998391375404,6.74689354661722,1.22544428002694,5.59223640651208,4.57219716967698,1667.89329175141,1.4160990964502,32869.376836024,80305.7838510521,180048.299509649,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,7,26
7645.80479759335,1747.32543199332,1961.60083991218,1997.36847144613,72.1950231465335,123401.935736098,5780.9611705339,5.3188355347116,1.45537168308923,4.65610554936623,4.61629256469328,3.84731284810731,1501.58714909225,1.647701773114,40224.7119807879,105056.974596058,190136.637361142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,7,27
12475.5165910921,2240.35288666231,1603.85405941229,2505.281091496452,34.4469863146932,81516.0789368527,3968.77570782703,7.52595058417467,9.33651965663566,3.4788705494858316,2.22557939300729,8.90626128610769,1979.78629381453,2.27306061882796,41094.6371007881,130852.727047303,212489.321629189,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2022,7,28
11283.8817425682,1881.36442828388,1605.36482285445,2121.76314103844,27.1548849767004,123401.935736098,5041.05688383223,6.44856429494884,9.65468130962776,1.49028924281228,6.66720503585429,0.236039705603166,1796.0616181755,2.76308890081186,43125.4479492687,97119.4763377652,204660.891137526,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2022,7,29
18722.6885160215,2100.79490936232,1753.3481663713,3833.34574808291,26.6169211612632,53779.8642231604,4222.86750534714,6.486525939607006,2.70541131309643,3.18150711916508,5.52744774289317,3.89328372997482,1909.75895935503,2.06578065678319,48590.7746158272,134067.275698351,303510.588621274,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,7,30
10435.9084867494,1585.9817824512,1625.70495375057,2925.20319189567,40.7896858777234,103224.778331474,4471.292125683922,6.53204895334154,7.08750440249419,5.81151491587138,5.72932119182666,9.92073116767483,1912.65078117135,2.51821279659818,40663.0668882665,85750.0124170626,203297.481345211,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,7,31
13708.8252541706,2061.47339220891,1675.61802789148,3014.43744600162,48.6961857801839,167031.897280345,3141.65626184305,6.43114467553806,1.83042104106486,5.17069330261792,5.97340287755403,0.480940444602075,1533.20521018636,2.52612120752608,45213.035485344,125909.048780285,265408.206344296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2022,8,1
14483.9643187929,1906.5909108635,1837.20245453712,2896.84646091291,84.7854253949561,134583.93815831,2292.28993618438,7.50469828509317,7.56565235715809,3.44852015928927,5.73871712963805,1.24802724763402,1585.43009969323,2.32870790531877,35571.3734557731,121701.205496081,286608.692585813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022,8,2
5196.416848825,2027.94761685792,2161.80997570586,1596.97641687831,20.790198412544,89174.364876629,3499.64698736533,7.26765913870344,4.12558899537407,3.4788705494858316,4.20558082049166,4.40094217178677,1744.3625910258947,1.49167667536103,30611.1077923544,83360.3399284128,196067.460679285,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,8,3
14953.0605802506,1651.21278697037,2000.43405035851,2255.00159230684,76.1433262655404,154242.967901457,4371.54332434215,6.45020670956901,7.129451005574,5.16688812215831,5.66810914643973,13.1670719791347,1744.3625910258947,2.73357719630048,43935.8181176748,122922.250566985,263122.197819675,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2022,8,4
7670.53950304627,1943.9211456988883,1958.86740816949,2505.281091496452,53.57893013418922,135108.641623411,2840.10026096339,5.33490778818818,4.3558885828196,2.74013481594359,5.12513393905164,11.4732924024794,1829.39305884045,1.87255131127913,42542.98454658314,90256.7855206989,171592.489082555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,8,5
19416.0547620418,2276.5173697889,1805.44217624568,2505.281091496452,35.9150808408393,169436.541418458,3773.98644828194,5.34620887794322,5.699525696491733,5.4607645843498,6.27008166834393,0.332349441243652,1811.56646037634,1.0884214878714,45332.717846587,153286.802524823,298032.188921233,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2022,8,6
7229.94091629669,1695.06582008169,2252.22760360297,1833.55832826913,54.3537626079542,160253.777928473,3999.91509146784,7.40461838215722,4.65498982452302,3.35236659838578,6.01229907668685,7.52569225032737,1747.2948890049,1.48922534013905,31043.2798792153,93975.5247047889,197193.574511714,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2022,8,7
11219.3618559053,1586.14309996814,1877.91052886603,1828.95732539756,36.994786279932,141516.188305435,2286.95921844136,6.5881718640426,2.01406173971311,3.63903681779414,2.20687191233629,4.12031240981125,1605.63186615438,2.53109670819863,36406.7373493754,110908.987210858,233743.564156387,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,8,8
6280.24502117965,1521.2747274417,1660.96493675704,2296.05678278351,63.6473759714475,123226.651296622,4916.53624092102,6.44476742065808,6.19194947479251,5.99853818910915,3.89443545166302,9.72968488593094,1690.99173484515,1.13826667163497,36294.5922904395,92586.401642346,184709.661961199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022,8,9
19953.1137776892,2077.77435039893,2031.94656128246,3941.10622282655,49.0459530569719,69977.3188501285,6421.71713985643,7.04170052408214,1.36856378934531,5.2165148307608,2.17358076091947,10.8233082389019,1771.79698423258,1.29472880430982,48774.3268530555,125613.884947093,330936.251844809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,8,10
12532.9251549686,2046.3846324799,1679.68687543362,1202.50764005146,24.796497617099,89199.9526828075,2758.71456476526,7.57652475024278,5.74587711639873,2.8088500288649,2.51037462383048,7.7306448200705535,1733.99268305197,2.3884536320834,51079.522907318,127917.687580363,234858.898544202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,11
13930.7752598006,1992.02767144266,1841.65619996118,2556.10298314178,20.4924767100127,123401.935736098,4989.04006700757,6.88661943323991,8.97731782385986,1.05172798236349,5.00705361001805,7.13124355656021,1563.64626654753,2.78520157945508,44312.0309856613,126033.317715177,307300.931069669,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2022,8,12
6006.14716082641,1708.75238650437,1955.18835710246,1538.09404603663,59.2026113864917,139894.893050958,5323.69602455423,7.28854370703943,8.54085943107426,4.13087036896947,6.36910910581126,14.9167513281837,1824.75524675096,1.9830533859222776,43905.7186964968,78263.4400461392,198222.508778699,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,8,13
16249.4070559876,1851.81539631496,2211.95576727962,3912.02963622923,91.2171729957493,127056.178282295,4096.67340209644,7.29581157235087,8.94503529663847,4.51956713064053,2.59912379354633,14.6997916093066,1536.52588840533,1.4445821076591,48348.2132375051,130823.79274229,293109.30311813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022,8,14
8148.58389643378,2035.02870166755,1945.48260623808,1339.91051418239,40.9561917901916,93227.6788939294,5505.48793682135,6.06878434637887,9.29843921914396,4.25401345071689,4.25544643733415,13.2325008670654,1689.09734154054,1.9830533859222776,45608.3584181815,111838.362158487,215149.364039685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022,8,15
18470.8143416107,1947.09017297325,2091.58113622216,2210.80300708477,75.970009650036,123401.935736098,4053.65771745506,5.82224958692298,1.94075099088124,5.83931175581606,6.55439452403221,8.62304242737106,1855.01467383761,2.23025316510062,53414.7854649419,119187.447062651,279513.064255106,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,8,16
8077.0946072301,2389.00696819339,1954.0047370775146,3213.65495450381,69.279521944579,124435.883285122,4471.292125683922,7.40349220152547,2.15872482588141,5.31485513666072,6.07150491835793,5.97009656255722,1510.01176725985,1.09479715586232,41519.2037968674,115215.8797308178,200152.387215805,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,8,17
7860.31580995499,1622.79577730105,1692.04238392858,3113.66328408233,93.8399422878532,92843.8982843364,4471.292125683922,6.13153637535273,6.01306125681815,3.4788705494858316,4.59833948232964,5.46579465209677,1784.99140952265,2.22544410388351,35617.0930250116,93165.0691312849,248636.34182245118,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,8,18
5548.24501772142,1943.9211456988883,1792.31206786366,2268.18591068179,83.8882915569226,160191.24510658,5458.60057067344,7.71000801956811,9.04575401581986,1.3142874373619,5.85785719664415,0.181871251316172,1667.26048707164,1.45115988832219,29346.9237707294,88605.0514718905,210389.084997664,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2022,8,19
12081.0041766499,1863.88689129386,1876.20325291835,2039.57250385815,60.9944733014916,53591.9397905725,5306.71339472362,5.20907209019035,9.76914510871627,3.38029384750998,4.61346887022268,7.7306448200705535,1504.41592171136,2.80931212481765,38737.8406138206,116739.825810693,247212.96066683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,8,20
13472.6169989392,1885.37965343305,1895.27972497718,2192.83713565861,69.1327448410696,137724.171695868,2192.00438663172,6.486525939607006,1.41635725605999,4.44622009981011,2.79046168641424,10.7821235242374,1595.19163553048,1.95018533697472,50070.9747847232,101569.661241209,253788.785491815,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2022,8,21
5985.62959142528,1943.9211456988883,1887.71475268588,1792.82878947591,90.8547819925631,191221.135625909,3841.25053697566,7.78101248030422,4.20196675780594,4.03854904113502,2.62368056610839,9.05448149839599,1970.47309663532,1.44787686661939,46069.9225850814,85890.1513415654,206764.333459951,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2022,8,22
16632.9142504251,2123.19253619193,2235.32770178958,1615.99881612039,53.57893013418922,123401.935736098,6895.15920395833,6.9453647425443,2.91604829193994,3.4788705494858316,2.94184116033534,13.746332837513,1760.57445275254,2.70629063311718,53753.4045604929,126508.747278188,255989.469406961,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,8,23
11799.3325212204,1943.9211456988883,2099.82285112679,2449.11909267667,39.4115235271999,120747.423612589,4103.68281284308,6.13879806934499,7.80369264038123,3.3440947900762,3.75461047482839,0.750334003748368,1998.61360231456,1.50807079689501,49590.8346297767,120277.457627395,273429.8945202,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,8,24
12865.8540399137,1615.55486050871,2025.53364986349,1805.60126820282,10.9729975271676,63713.2987725707,4509.7270256592,7.26518124444854,5.699525696491733,2.46880936513693,6.65264633837009,2.32914904765995,1762.40837518237,1.61319815304975,49377.6389738892,129939.854619526,283160.266859649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022,8,25
11611.4412040734,1593.69868444574,1816.56090250394,1862.38499469175,84.3895966772317,143852.286839202,6549.65079079859,7.01698042998092,2.0789922833546,3.4788705494858316,5.998392068268,11.8386568402819,1771.96820614513,1.9830533859222776,42145.1405771813,115215.8797308178,224049.399970215,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2022,8,26
11011.4459131298,2151.90493541586,2176.6532689549,2970.26819042367,82.0882630363028,132579.752089433,5586.30937932878,6.59360314045878,5.35169860628474,3.501157394629,4.16400780613158,5.37761446793,1695.92150646642,1.61758405960119,44159.210154217,97128.70361294,232981.295948304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022,8,27
13394.6049696232,1943.9211456988883,2268.54235803949,3905.61199509967,19.4009066290136,111104.828631924,4910.35065562111,5.29662002798795,7.16896470134162,1.80301573214824,4.46538354893787,1.77518000576816,1655.0202093657,1.82032753846127,43686.5108936957,131056.442390952,230230.886285973,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2022,8,28
7328.60368896068,1746.74459990382,2174.83879778515,2810.91160167812,61.917164301943,128206.553221061,5989.02340670536,7.43653876187825,8.01104854531633,2.703427117874,3.32804728833207,7.7306448200705535,1625.77277656647,1.9830533859222776,35847.6157901123,76585.4432162775,216698.324127141,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2022,8,29
7728.92195742906,1571.47743209008,1601.09557363403,1230.93840119489,51.7583528350198,184486.198770351,6321.83133227986,7.59806957204187,1.18047438805607,2.61989637355049,5.52176478236065,11.8087545400404,1671.71030806533,1.23280063566075,42542.98454658314,83683.8488761905,209629.048036795,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2022,8,30
17926.7843152027,1577.09242463678,2045.48095912838,1226.7508415622,20.68381859582,79444.14534666,4284.44035868633,5.51650606565794,9.014226165855,3.935664007921,6.01382835731019,6.13111555137183,1729.92554045021,1.07779162449365,49029.0028320809,133758.338757747,275296.505536686,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2022,8,31
19191.7319320044,2304.7717871977,1635.79476700947,3854.26966253669,98.2511404354651,53384.676755802,4375.54182465917,7.5515349559312,6.12353244655472,1.33341150181512,3.19452347833788,12.3502121541921,1595.99597511539,2.44908134812196,56353.647349071,132047.878189436,292479.156728492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022,9,1
10599.6397441962,1943.9211456988883,1780.3250542336,1891.872370922,29.3226298717019,179249.732704865,3930.25467825917,7.63354193304969,8.30718203463914,5.14834340132547,2.20910811893232,10.2090580517873,1612.43754590284,2.29027424787144,39654.4997464886,115215.8797308178,224698.046247011,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2022,9,2
9061.1700971533,1791.03440590396,1641.66729024344,1276.20095824742,16.0510762081505,136567.562358185,6833.5307000923,6.64828583686554,8.27144227012855,3.81189190192201,5.11944471581485,11.8496213935475,1635.77238433421,1.56473213510411,47866.3174855604,100769.320281294,180510.068157838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,9,3
14659.9931485852,1703.99076200428,2022.65681706457,2797.13376145114,63.5362641551718,183598.768319276,5485.83127145175,6.96853710866806,2.70867394243872,4.35413340387967,4.81256059567658,12.2280956634847,1724.62994596541,1.59119824996975,41890.2346277651,131007.833851018,244023.245791837,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,9,4
11131.0125664714,1819.49667524874,2080.61293944482,2870.94633487079,76.4980009419729,139541.783511975,2416.11533104036,6.486525939607006,5.699525696491733,4.51546951879716,4.01065577514438,1.27093024935476,1826.40668340712,2.89001156601736,34629.6665046298,115651.423834473,225425.831330447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022,9,5
5380.79533490517,1562.48145847148,1680.14134664613,2945.51446035606,12.9199101442468,171524.163493955,6314.79811656509,5.84537494252779,7.49158542076444,2.45742068421268,5.21946970886605,9.34459331532143,1928.07307514314,2.97534225446698,42016.9646488022,92201.6765881888,144743.0167261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022,9,6
7342.28896049285,1967.15381181744,1868.68721813148,2505.281091496452,69.2845874854319,114451.004503272,4402.79970418134,7.16594944085493,2.40784226939457,3.35185783692433,4.75306648992571,0.101783294652413,1643.56591859357,1.94686980646738,41422.6894201566,93210.0758120665,167600.457924157,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2022,9,7
15739.5834327109,1560.85130723299,1919.36555626887,1045.33205264342,57.9062688356309,162478.98969324,2343.76953211243,7.58562544704742,8.64943742264251,5.78122977934833,3.25290788297096,0.651843694517559,1744.3625910258947,2.60490349096298,39449.103546075,136966.493869188,324975.146439749,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2022,9,8
12532.9251549686,2220.32085704012,1858.33711523264,3895.04610836341,19.2938507987543,186956.220033478,4748.58627581655,6.96223265886724,7.53570535475894,4.83352618998407,3.98864487811361,13.5597001358376,1689.42373242527,2.47337175173873,46063.337674931,146491.127752613,291179.448708584,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,9,9
5406.43988755225,1710.34087371938,1684.71750033963,1752.6791370733,25.5271489251725,135818.44455833,4085.82139487851,6.53477183193964,8.57642827928736,5.84778437611592,4.1405678487362,7.91345582035208,1947.19153818592,1.59463541902409,42542.98454658314,84111.9220236738,189369.536549883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,9,10
8329.58242899424,1986.01072314405,1893.26345313123,3028.07886415764,61.1176867584472,77117.7725843569,6388.74702431312,5.47677430053251,3.69111411648411,4.73127172573144,6.40123997237781,11.0385297880278,1504.93036416856,1.11712542104095,46490.6275062066,98191.1216442972,225330.5137923,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2022,9,11
8466.12194882107,2292.07117880531,2125.82463346589,3119.88960963612,36.6721852161959,90319.6422545297,3019.97301804693,5.16037613781445,3.84938254369512,1.87800069854258,6.80452077064479,12.5775148566471,1838.93430802887,1.28511251426988,40104.2965010946,82665.7950480648,197890.315266712,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2022,9,12
15078.3911539809,2085.78963214247,1649.70536517327,2830.02225123845,94.4484155786184,79796.6865346108,6132.32304746091,6.486525939607006,7.04099400711685,1.32267941922338,6.46500681198248,14.2438015134687,1738.58002320579,2.67658823400152,39827.880098436,115215.8797308178,250890.08208268,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2022,9,13
5295.65806631546,1979.6620078962,1656.12600985733,1938.72218264094,83.6866206535645,87028.5541393599,4788.44345592726,5.14804869109226,1.28301359553052,3.88830718359831,5.59589012025989,13.0402927188419,1580.52310748034,2.46242763999256,35513.8579885917,79688.0768715417,163867.510123902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022,9,14
6561.6287297686,1791.90037780383,1848.33990428518,1813.28876129219,98.5210485862296,95962.3174026554,2273.05151606734,6.70800389572167,7.5384707170368,2.78906639851304,4.9249636680291,7.2496717304594,1660.51076313723,1.9830533859222776,42892.0668964026,73202.5491208262,200922.965092812,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2022,9,15
16998.7412805978,1799.70172175237,2259.20799813324,2793.0048481081,33.3703755055372,133270.068012978,6859.22650662742,6.14818757395331,8.52204763769141,2.37728955069085,5.44630817732977,5.03955461070767,1612.47502193851,1.26129766339329,52724.4362081991,135764.473052576,324327.592103407,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,9,16
7678.169930815,2102.53825967837,2068.00085270604,3598.28690083507,53.57893013418922,138198.744419574,4563.07622051599,7.2715673590459,4.73647227943693,5.03605498212708,6.69554610366344,2.31739854309057,1938.91608394506,2.27986137490104,42542.98454658314,98594.8277627572,183177.058589507,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022,9,17
27337.838534651157,2394.72542509905,2075.06896967079,2505.281091496452,48.8110482812402,272550.9895670543,3454.38427115791,5.91694549050855,7.88390947079621,2.83496633540973,3.24999367611915,6.00482223730919,1740.93669197249,2.54430466298623,39598.8527876853,121399.635050973,226832.047456668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022,9,18
8572.74171570089,2095.65527086444,1853.3439935865,1317.71741321127,41.2766915782379,142313.116973125,4347.03420994629,6.77894810290229,2.57149825284035,2.58500484867151,4.469526785885151,5.49740368741745,1781.54713893624,1.9830533859222776,45341.5846964007,111169.599236043,214041.615775495,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,9,19
6491.62089139017,2002.00507563302,2015.56255384597,1464.48583779315,14.5314574272417,62236.2388417048,6289.28891758744,6.6130505652653,3.90034354437536,5.24993796584505,5.44804009500204,8.3936226293381,1796.84380966851,1.02646255838723,42766.1241985505,95512.3478228671,165801.444150951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,9,20
8647.58286499181,2157.58545921532,1607.09182881942,3834.20877634923,14.7488732073642,63168.2355587239,3524.51562192531,5.01413727656672,9.76874466799429,5.2314366824323,5.39623500662137,7.7306448200705535,1819.80856230117,2.36895020375695,44548.1410681323,105810.014502032,229117.893914667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022,9,21
15834.0039778348,1918.68505105534,2045.26723248667,3209.60568500437,72.2810130351989,123401.935736098,2963.3819824335,5.21716819479293,9.87695356204113,2.78183318877528,3.26139479788418,14.6748821466757,1747.77784518796,1.0381953112064,41145.8411950131,129758.537748468,313492.437178119,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2022,9,22
17835.4470215942,1554.1281083407,2239.30086330336,3648.98147448931,51.2136094990625,127711.624706051,2645.3562346544,5.87110463745806,5.61344547719429,5.16249350492983,4.469526785885151,10.9257927915109,1508.93676541815,2.41374569108687,52703.5017002551,152997.85755714,282208.101930815,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2022,9,23
17453.2979685048,2006.06713429011,2028.80142784137,1607.89790240602,30.3869463432495,82099.201804747,3489.29699195105,7.64670524306229,9.40842812317489,5.2538924516633,5.97956571210078,7.7306448200705535,1667.36134345732,2.271242729464,49798.5694080486,134284.683134607,297857.675795892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2022,9,24
10957.7529442768,1943.9211456988883,2211.58901542644,2762.7576133282,65.2573275692709,92492.6605238865,5900.24043520021,5.44104486469933,5.70457610251169,3.11965267514833,4.37539490025121,5.02638651402513,1591.93662036049,1.29669572583794,48767.7083207782,125456.025287137,232290.121683728,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2022,9,25
15021.2770485596,1657.77264812189,2106.78113882626,3103.41878325242,32.75723064251,110046.925425949,4358.1318259763,7.13268299138162,3.62429315345041,1.33236565104585,5.96649038349367,0.517558147474889,1840.07142145583,2.53224350269026,40290.2749704706,126104.675235516,273262.075360918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022,9,26
8074.76443123731,2121.00440173859,1684.39089148258,3040.33565634091,61.986857890998,171779.918601556,3137.4080184677,7.92009969845686,3.40209359288894,1.0079232223317,3.79941298877277,4.32187693282037,1528.35232568502,1.13669523637938,31030.4818942631,115215.8797308178,234300.700412274,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2022,9,27
9397.21595391519,1680.84031979315,2231.71731510008,2224.45507260009,42.3287872284421,52079.320386929,2830.92499804874,7.37170265807346,9.36555134831333,3.61646231444497,6.69380063581879,11.5267185068942,1781.90169555582,2.65279754748926,35763.6048754667,105127.781444908,225093.338869412,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2022,9,28
18445.0372778167,1982.24491602577,1646.51069104904,1046.18467507392,84.1197003950637,147406.823035493,3663.64738255189,5.72883608506113,2.55201750076473,2.72037746685177,4.6696422024955,3.07907911205702,1605.31586113715,1.52385848969645,50431.8164244992,116047.138890905,310276.670025083,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,9,29
